1	1	0.00000000	6.00000000	5.00000000
2	3	0.00000000	6.00000000	5.00000000
3	1	0.00000000	6.00000000	5.00000000
4	1	0.00000000	6.00000000	5.00000000
5	3	0.00000000	6.00000000	5.00000000
6	3	0.00000000	6.00000000	5.00000000
7	1	0.00000000	6.00000000	5.00000000
8	3	0.00000000	6.00000000	5.00000000
9	2	0.00000000	6.00000000	5.00000000
10	2	0.00000000	6.00000000	5.00000000
11	1	0.00000000	6.00000000	5.00000000
12	1	0.00000000	6.00000000	5.00000000
13	1	0.00000000	6.00000000	5.00000000
14	2	0.00000000	6.00000000	5.00000000
15	3	0.00000000	6.00000000	5.00000000
16	3	0.00000000	6.00000000	5.00000000
17	2	0.00000000	6.00000000	5.00000000
18	2	0.00000000	6.00000000	5.00000000
19	1	0.00000000	6.00000000	5.00000000
20	2	0.00000000	6.00000000	5.00000000
21	1	0.00000000	6.00000000	5.00000000
22	2	0.00000000	6.00000000	5.00000000
23	1	0.00000000	6.00000000	5.00000000
24	1	0.00000000	6.00000000	5.00000000
25	2	0.00000000	6.00000000	5.00000000
26	3	0.00000000	6.00000000	5.00000000
27	1	0.00000000	6.00000000	5.00000000
28	1	0.00000000	6.00000000	5.00000000
29	3	0.00000000	6.00000000	5.00000000
30	3	0.00000000	6.00000000	5.00000000
31	1	0.00000000	6.00000000	5.00000000
32	3	0.00000000	6.00000000	5.00000000
33	2	0.00000000	6.00000000	5.00000000
34	1	0.00000000	6.00000000	5.00000000
35	1	0.00000000	6.00000000	5.00000000
36	1	0.00000000	6.00000000	5.00000000
37	3	0.00000000	6.00000000	5.00000000
38	1	0.00000000	6.00000000	5.00000000
39	1	0.00000000	6.00000000	5.00000000
40	1	0.00000000	6.00000000	5.00000000
41	1	0.00000000	6.00000000	5.00000000
42	1	0.00000000	6.00000000	5.00000000
43	1	0.00000000	6.00000000	5.00000000
44	3	0.00000000	6.00000000	5.00000000
45	1	0.00000000	6.00000000	5.00000000
46	1	0.00000000	6.00000000	5.00000000
47	1	0.00000000	6.00000000	5.00000000
48	1	0.00000000	6.00000000	5.00000000
49	2	0.00000000	6.00000000	5.00000000
50	1	0.00000000	6.00000000	5.00000000
51	3	0.00000000	6.00000000	5.00000000
52	2	0.00000000	6.00000000	5.00000000
53	1	0.00000000	6.00000000	5.00000000
54	3	0.00000000	6.00000000	5.00000000
55	3	0.00000000	6.00000000	5.00000000
56	1	0.00000000	6.00000000	5.00000000
57	1	0.00000000	6.00000000	5.00000000
58	3	0.00000000	6.00000000	5.00000000
59	1	0.00000000	6.00000000	5.00000000
60	1	0.00000000	6.00000000	5.00000000
61	2	0.00000000	6.00000000	5.00000000
62	3	0.00000000	6.00000000	5.00000000
63	2	0.00000000	6.00000000	5.00000000
64	1	0.00000000	6.00000000	5.00000000
65	1	0.00000000	6.00000000	5.00000000
66	2	0.00000000	6.00000000	5.00000000
67	1	0.00000000	6.00000000	5.00000000
68	3	0.00000000	6.00000000	5.00000000
69	1	0.00000000	6.00000000	5.00000000
70	1	0.00000000	6.00000000	5.00000000
71	1	0.00000000	6.00000000	5.00000000
72	1	0.00000000	6.00000000	5.00000000
73	3	0.00000000	6.00000000	5.00000000
74	1	0.00000000	6.00000000	5.00000000
75	1	0.00000000	6.00000000	5.00000000
76	2	0.00000000	6.00000000	5.00000000
77	2	0.00000000	6.00000000	5.00000000
78	1	0.00000000	6.00000000	5.00000000
79	2	0.00000000	6.00000000	5.00000000
80	1	0.00000000	6.00000000	5.00000000
81	1	0.00000000	6.00000000	5.00000000
82	3	0.00000000	6.00000000	5.00000000
83	1	0.00000000	6.00000000	5.00000000
84	2	0.00000000	6.00000000	5.00000000
85	1	0.00000000	6.00000000	5.00000000
