1	1	5.00000000	6.00000000
2	1	5.00000000	6.00000000
3	1	5.00000000	6.00000000
4	2	5.00000000	6.00000000
5	1	5.00000000	6.00000000
6	2	5.00000000	6.00000000
7	2	5.00000000	6.00000000
8	1	5.00000000	6.00000000
9	1	5.00000000	6.00000000
10	2	5.00000000	6.00000000
11	1	5.00000000	6.00000000
12	2	5.00000000	6.00000000
13	1	5.00000000	6.00000000
14	2	5.00000000	6.00000000
15	2	5.00000000	6.00000000
16	1	5.00000000	6.00000000
17	2	5.00000000	6.00000000
18	1	5.00000000	6.00000000
19	1	5.00000000	6.00000000
20	2	5.00000000	6.00000000
21	1	5.00000000	6.00000000
22	1	5.00000000	6.00000000
23	1	5.00000000	6.00000000
24	2	5.00000000	6.00000000
25	2	5.00000000	6.00000000
26	1	5.00000000	6.00000000
27	2	5.00000000	6.00000000
28	2	5.00000000	6.00000000
29	1	5.00000000	6.00000000
30	2	5.00000000	6.00000000
31	2	5.00000000	6.00000000
32	1	5.00000000	6.00000000
33	1	5.00000000	6.00000000
34	1	5.00000000	6.00000000
35	2	5.00000000	6.00000000
36	2	5.00000000	6.00000000
37	1	5.00000000	6.00000000
38	1	5.00000000	6.00000000
39	2	5.00000000	6.00000000
40	1	5.00000000	6.00000000
41	1	5.00000000	6.00000000
42	1	5.00000000	6.00000000
43	2	5.00000000	6.00000000
44	2	5.00000000	6.00000000
45	1	5.00000000	6.00000000
46	1	5.00000000	6.00000000
47	2	5.00000000	6.00000000
48	1	5.00000000	6.00000000
49	2	5.00000000	6.00000000
50	2	5.00000000	6.00000000
51	2	5.00000000	6.00000000
52	1	5.00000000	6.00000000
53	2	5.00000000	6.00000000
54	1	5.00000000	6.00000000
55	1	5.00000000	6.00000000
56	2	5.00000000	6.00000000
57	2	5.00000000	6.00000000
58	1	5.00000000	6.00000000
59	1	5.00000000	6.00000000
60	2	5.00000000	6.00000000
61	2	5.00000000	6.00000000
62	2	5.00000000	6.00000000
63	1	5.00000000	6.00000000
64	2	5.00000000	6.00000000
65	2	5.00000000	6.00000000
66	1	5.00000000	6.00000000
67	1	5.00000000	6.00000000
68	1	5.00000000	6.00000000
69	1	5.00000000	6.00000000
70	2	5.00000000	6.00000000
71	1	5.00000000	6.00000000
72	1	5.00000000	6.00000000
73	1	5.00000000	6.00000000
74	1	5.00000000	6.00000000
75	1	5.00000000	6.00000000
76	1	5.00000000	6.00000000
77	2	5.00000000	6.00000000
78	2	5.00000000	6.00000000
79	1	5.00000000	6.00000000
80	1	5.00000000	6.00000000
81	1	5.00000000	6.00000000
82	2	5.00000000	6.00000000
83	1	5.00000000	6.00000000
84	1	5.00000000	6.00000000
85	1	5.00000000	6.00000000
86	1	5.00000000	6.00000000
87	1	5.00000000	6.00000000
88	1	5.00000000	6.00000000
89	1	5.00000000	6.00000000
90	2	5.00000000	6.00000000
91	1	5.00000000	6.00000000
92	1	5.00000000	6.00000000
93	1	5.00000000	6.00000000
94	1	5.00000000	6.00000000
95	2	5.00000000	6.00000000
96	2	5.00000000	6.00000000
97	1	5.00000000	6.00000000
98	1	5.00000000	6.00000000
99	2	5.00000000	6.00000000
100	1	5.00000000	6.00000000
101	1	5.00000000	6.00000000
102	2	5.00000000	6.00000000
103	1	5.00000000	6.00000000
104	2	5.00000000	6.00000000
105	1	5.00000000	6.00000000
106	2	5.00000000	6.00000000
107	2	5.00000000	6.00000000
108	2	5.00000000	6.00000000
109	1	5.00000000	6.00000000
110	2	5.00000000	6.00000000
111	1	5.00000000	6.00000000
112	1	5.00000000	6.00000000
113	1	5.00000000	6.00000000
114	2	5.00000000	6.00000000
115	2	5.00000000	6.00000000
116	1	5.00000000	6.00000000
117	2	5.00000000	6.00000000
118	1	5.00000000	6.00000000
119	2	5.00000000	6.00000000
120	1	5.00000000	6.00000000
121	2	5.00000000	6.00000000
122	2	5.00000000	6.00000000
123	1	5.00000000	6.00000000
124	1	5.00000000	6.00000000
125	2	5.00000000	6.00000000
126	1	5.00000000	6.00000000
127	1	5.00000000	6.00000000
128	1	5.00000000	6.00000000
129	1	5.00000000	6.00000000
130	1	5.00000000	6.00000000
131	2	5.00000000	6.00000000
132	2	5.00000000	6.00000000
133	1	5.00000000	6.00000000
134	2	5.00000000	6.00000000
135	1	5.00000000	6.00000000
136	2	5.00000000	6.00000000
137	2	5.00000000	6.00000000
138	1	5.00000000	6.00000000
139	1	5.00000000	6.00000000
140	2	5.00000000	6.00000000
141	1	5.00000000	6.00000000
142	1	5.00000000	6.00000000
143	2	5.00000000	6.00000000
144	2	5.00000000	6.00000000
145	1	5.00000000	6.00000000
146	2	5.00000000	6.00000000
147	2	5.00000000	6.00000000
148	1	5.00000000	6.00000000
149	1	5.00000000	6.00000000
150	1	5.00000000	6.00000000
151	1	5.00000000	6.00000000
152	2	5.00000000	6.00000000
153	2	5.00000000	6.00000000
154	2	5.00000000	6.00000000
155	2	5.00000000	6.00000000
156	1	5.00000000	6.00000000
157	1	5.00000000	6.00000000
158	1	5.00000000	6.00000000
159	2	5.00000000	6.00000000
160	1	5.00000000	6.00000000
161	2	5.00000000	6.00000000
162	2	5.00000000	6.00000000
163	2	5.00000000	6.00000000
164	2	5.00000000	6.00000000
165	2	5.00000000	6.00000000
166	1	5.00000000	6.00000000
167	1	5.00000000	6.00000000
168	1	5.00000000	6.00000000
169	1	5.00000000	6.00000000
170	2	5.00000000	6.00000000
171	1	5.00000000	6.00000000
172	2	5.00000000	6.00000000
173	1	5.00000000	6.00000000
174	1	5.00000000	6.00000000
175	2	5.00000000	6.00000000
176	2	5.00000000	6.00000000
177	1	5.00000000	6.00000000
178	2	5.00000000	6.00000000
179	1	5.00000000	6.00000000
180	2	5.00000000	6.00000000
181	1	5.00000000	6.00000000
182	1	5.00000000	6.00000000
183	2	5.00000000	6.00000000
184	2	5.00000000	6.00000000
185	2	5.00000000	6.00000000
186	2	5.00000000	6.00000000
187	2	5.00000000	6.00000000
188	2	5.00000000	6.00000000
189	2	5.00000000	6.00000000
190	2	5.00000000	6.00000000
191	2	5.00000000	6.00000000
192	1	5.00000000	6.00000000
193	1	5.00000000	6.00000000
194	1	5.00000000	6.00000000
195	1	5.00000000	6.00000000
196	1	5.00000000	6.00000000
197	2	5.00000000	6.00000000
